"","Year","Month","Address","County","State","Country","Rate","lon","lat"
"1",2011,"February","Renville County,North Dakota,USA","Renville County","North Dakota","USA",2.9,-101.6334298,48.8582263
"2",2011,"February","Williams County,North Dakota,USA","Williams County","North Dakota","USA",1.8,-103.2923954,48.432044
"3",2011,"February","Stutsman County,North Dakota,USA","Stutsman County","North Dakota","USA",4.9,-98.9909139,46.939184
"4",2011,"February","Eddy County,North Dakota,USA","Eddy County","North Dakota","USA",7.1,-98.8871816,47.6963964
"5",2011,"February","Slope County,North Dakota,USA","Slope County","North Dakota","USA",2.1,-103.5021012,46.4129398
"6",2011,"February","Emmons County,North Dakota,USA","Emmons County","North Dakota","USA",8.4,-100.2953039,46.2061318
"7",2011,"February","Traill County,North Dakota,USA","Traill County","North Dakota","USA",4,-97.1256368,47.4636775
"8",2011,"February","Griggs County,North Dakota,USA","Griggs County","North Dakota","USA",3.9,-98.2554295,47.3876664
"9",2011,"February","Morton County,North Dakota,USA","Morton County","North Dakota","USA",5.5,-101.1621736,46.6683872
"10",2011,"February","Towner County,North Dakota,USA","Towner County","North Dakota","USA",3.4,-99.2761104,48.7485974
"11",2011,"February","Dickey County,North Dakota,USA","Dickey County","North Dakota","USA",3.6,-98.4554399,46.1265285
"12",2011,"February","Ramsey County,North Dakota,USA","Ramsey County","North Dakota","USA",4.9,-98.7287191,48.3076017
"13",2011,"February","Adams County,North Dakota,USA","Adams County","North Dakota","USA",3.4,-102.5179098,46.0594591
"14",2011,"February","Bowman County,North Dakota,USA","Bowman County","North Dakota","USA",2.6,-103.556038,46.0945462
"15",2011,"February","Sioux County,North Dakota,USA","Sioux County","North Dakota","USA",5.5,-101.1175392,46.0512004
"16",2011,"February","Ward County,North Dakota,USA","Ward County","North Dakota","USA",3.8,-101.5805256,48.2147451
"17",2011,"February","McLean County,North Dakota,USA","McLean County","North Dakota","USA",6.4,-101.131122,47.6185079
"18",2011,"February","Burleigh County,North Dakota,USA","Burleigh County","North Dakota","USA",4.2,-100.5049676,47.0448552
"19",2011,"February","Steele County,North Dakota,USA","Steele County","North Dakota","USA",2.8,-97.688456,47.4272265
"20",2011,"February","Cavalier County,North Dakota,USA","Cavalier County","North Dakota","USA",4.1,-98.4781106,48.8103752
"21",2011,"February","Mountrail County,North Dakota,USA","Mountrail County","North Dakota","USA",2.5,-102.326433,48.2169859
"22",2011,"February","Bottineau County,North Dakota,USA","Bottineau County","North Dakota","USA",4.4,-100.7486336,48.7820733
"23",2011,"February","Ransom County,North Dakota,USA","Ransom County","North Dakota","USA",4.8,-97.6257919,46.4937656
"24",2011,"February","Logan County,North Dakota,USA","Logan County","North Dakota","USA",4,-99.5270202,46.5056729
"25",2011,"February","Mercer County,North Dakota,USA","Mercer County","North Dakota","USA",7,-101.8628783,47.385292
"26",2011,"February","Foster County,North Dakota,USA","Foster County","North Dakota","USA",4.4,-98.874618,47.4991972
"27",2011,"February","McHenry County,North Dakota,USA","McHenry County","North Dakota","USA",6.4,-100.7008406,48.3814671
"28",2011,"February","Cass County,North Dakota,USA","Cass County","North Dakota","USA",3.9,-97.1215579,47.071168
"29",2011,"February","Benson County,North Dakota,USA","Benson County","North Dakota","USA",7.9,-99.4648442,48.088634
"30",2011,"February","Nelson County,North Dakota,USA","Nelson County","North Dakota","USA",5.5,-98.1259898,47.9519514
"31",2011,"February","McKenzie County,North Dakota,USA","McKenzie County","North Dakota","USA",2.2,-103.4122495,47.7714179
"32",2011,"February","Pierce County,North Dakota,USA","Pierce County","North Dakota","USA",6.4,-100.0575335,48.0379438
"33",2011,"February","Billings County,North Dakota,USA","Billings County","North Dakota","USA",4.9,-103.3906121,47.0560305
"34",2011,"February","Golden Valley County,North Dakota,USA","Golden Valley County","North Dakota","USA",3,-103.7914154,47.0077031
"35",2011,"February","Divide County,North Dakota,USA","Divide County","North Dakota","USA",2.3,-103.582951,48.8056154
"36",2011,"February","Stark County,North Dakota,USA","Stark County","North Dakota","USA",2.7,-102.6554727,46.8250004
"37",2011,"February","Dunn County,North Dakota,USA","Dunn County","North Dakota","USA",2.9,-102.72602,47.2121625
"38",2011,"February","Rolette County,North Dakota,USA","Rolette County","North Dakota","USA",11.5,-99.8791166,48.6981517
"39",2011,"February","Burke County,North Dakota,USA","Burke County","North Dakota","USA",2.6,-102.4633691,48.7704377
"40",2011,"February","McIntosh County,North Dakota,USA","McIntosh County","North Dakota","USA",4.5,-99.376592,46.054323
"41",2011,"February","Barnes County,North Dakota,USA","Barnes County","North Dakota","USA",4.5,-98.1222338,46.926176
"42",2011,"February","Sheridan County,North Dakota,USA","Sheridan County","North Dakota","USA",5.3,-100.2844016,47.5391971
"43",2011,"February","Kidder County,North Dakota,USA","Kidder County","North Dakota","USA",7.3,-99.7506856,46.8766313
"44",2011,"February","Sargent County,North Dakota,USA","Sargent County","North Dakota","USA",4.1,-97.6152418,46.1089195
"45",2011,"February","Richland County,North Dakota,USA","Richland County","North Dakota","USA",4.5,-96.8958656,46.1546779
"46",2011,"February","Lamoure County,North Dakota,USA","Lamoure County","North Dakota","USA",3.9,-98.5457951,46.4284976
"47",2011,"February","Walsh County,North Dakota,USA","Walsh County","North Dakota","USA",5.7,-97.7528872,48.3777874
"48",2011,"February","Wells County,North Dakota,USA","Wells County","North Dakota","USA",5.9,-99.5751845,47.5217126
"49",2011,"February","Oliver County,North Dakota,USA","Oliver County","North Dakota","USA",7.3,-101.342985,47.1217918
"50",2011,"February","Grant County,North Dakota,USA","Grant County","North Dakota","USA",4.2,-101.5535564,46.3951108
"51",2011,"February","Grand Forks County,North Dakota,USA","Grand Forks County","North Dakota","USA",4.2,-97.3594525,48.0037819
"52",2011,"February","Hettinger County,North Dakota,USA","Hettinger County","North Dakota","USA",3.5,-102.4557007,46.3771987
"53",2011,"February","Pembina County,North Dakota,USA","Pembina County","North Dakota","USA",8,-97.4487964,48.7199939
"54",2011,"October","Renville County,North Dakota,USA","Renville County","North Dakota","USA",2.5,-101.6334298,48.8582263
"55",2011,"October","Williams County,North Dakota,USA","Williams County","North Dakota","USA",1.2,-103.2923954,48.432044
"56",2011,"October","Stutsman County,North Dakota,USA","Stutsman County","North Dakota","USA",2.9,-98.9909139,46.939184
"57",2011,"October","Eddy County,North Dakota,USA","Eddy County","North Dakota","USA",3.1,-98.8871816,47.6963964
"58",2011,"October","Slope County,North Dakota,USA","Slope County","North Dakota","USA",2,-103.5021012,46.4129398
"59",2011,"October","Emmons County,North Dakota,USA","Emmons County","North Dakota","USA",4.5,-100.2953039,46.2061318
"60",2011,"October","Traill County,North Dakota,USA","Traill County","North Dakota","USA",2.6,-97.1256368,47.4636775
"61",2011,"October","Griggs County,North Dakota,USA","Griggs County","North Dakota","USA",2.2,-98.2554295,47.3876664
"62",2011,"October","Morton County,North Dakota,USA","Morton County","North Dakota","USA",2.9,-101.1621736,46.6683872
"63",2011,"October","Towner County,North Dakota,USA","Towner County","North Dakota","USA",2.1,-99.2761104,48.7485974
"64",2011,"October","Dickey County,North Dakota,USA","Dickey County","North Dakota","USA",2.4,-98.4554399,46.1265285
"65",2011,"October","Ramsey County,North Dakota,USA","Ramsey County","North Dakota","USA",2.9,-98.7287191,48.3076017
"66",2011,"October","Adams County,North Dakota,USA","Adams County","North Dakota","USA",2.4,-102.5179098,46.0594591
"67",2011,"October","Bowman County,North Dakota,USA","Bowman County","North Dakota","USA",1.9,-103.556038,46.0945462
"68",2011,"October","Sioux County,North Dakota,USA","Sioux County","North Dakota","USA",4.3,-101.1175392,46.0512004
"69",2011,"October","Ward County,North Dakota,USA","Ward County","North Dakota","USA",2.6,-101.5805256,48.2147451
"70",2011,"October","McLean County,North Dakota,USA","McLean County","North Dakota","USA",3.5,-101.131122,47.6185079
"71",2011,"October","Burleigh County,North Dakota,USA","Burleigh County","North Dakota","USA",2.5,-100.5049676,47.0448552
"72",2011,"October","Steele County,North Dakota,USA","Steele County","North Dakota","USA",2.2,-97.688456,47.4272265
"73",2011,"October","Cavalier County,North Dakota,USA","Cavalier County","North Dakota","USA",2.2,-98.4781106,48.8103752
"74",2011,"October","Mountrail County,North Dakota,USA","Mountrail County","North Dakota","USA",1.6,-102.326433,48.2169859
"75",2011,"October","Bottineau County,North Dakota,USA","Bottineau County","North Dakota","USA",3,-100.7486336,48.7820733
"76",2011,"October","Ransom County,North Dakota,USA","Ransom County","North Dakota","USA",2.8,-97.6257919,46.4937656
"77",2011,"October","Logan County,North Dakota,USA","Logan County","North Dakota","USA",2.4,-99.5270202,46.5056729
"78",2011,"October","Mercer County,North Dakota,USA","Mercer County","North Dakota","USA",3.9,-101.8628783,47.385292
"79",2011,"October","Foster County,North Dakota,USA","Foster County","North Dakota","USA",2.3,-98.874618,47.4991972
"80",2011,"October","McHenry County,North Dakota,USA","McHenry County","North Dakota","USA",3.3,-100.7008406,48.3814671
"81",2011,"October","Cass County,North Dakota,USA","Cass County","North Dakota","USA",2.7,-97.1215579,47.071168
"82",2011,"October","Benson County,North Dakota,USA","Benson County","North Dakota","USA",4.3,-99.4648442,48.088634
"83",2011,"October","Nelson County,North Dakota,USA","Nelson County","North Dakota","USA",3.5,-98.1259898,47.9519514
"84",2011,"October","McKenzie County,North Dakota,USA","McKenzie County","North Dakota","USA",1.5,-103.4122495,47.7714179
"85",2011,"October","Pierce County,North Dakota,USA","Pierce County","North Dakota","USA",3.8,-100.0575335,48.0379438
"86",2011,"October","Billings County,North Dakota,USA","Billings County","North Dakota","USA",3.1,-103.3906121,47.0560305
"87",2011,"October","Golden Valley County,North Dakota,USA","Golden Valley County","North Dakota","USA",2.1,-103.7914154,47.0077031
"88",2011,"October","Divide County,North Dakota,USA","Divide County","North Dakota","USA",1.4,-103.582951,48.8056154
"89",2011,"October","Stark County,North Dakota,USA","Stark County","North Dakota","USA",1.8,-102.6554727,46.8250004
"90",2011,"October","Dunn County,North Dakota,USA","Dunn County","North Dakota","USA",1.6,-102.72602,47.2121625
"91",2011,"October","Rolette County,North Dakota,USA","Rolette County","North Dakota","USA",7.6,-99.8791166,48.6981517
"92",2011,"October","Burke County,North Dakota,USA","Burke County","North Dakota","USA",1.9,-102.4633691,48.7704377
"93",2011,"October","McIntosh County,North Dakota,USA","McIntosh County","North Dakota","USA",3.1,-99.376592,46.054323
"94",2011,"October","Barnes County,North Dakota,USA","Barnes County","North Dakota","USA",3,-98.1222338,46.926176
"95",2011,"October","Sheridan County,North Dakota,USA","Sheridan County","North Dakota","USA",3.2,-100.2844016,47.5391971
"96",2011,"October","Kidder County,North Dakota,USA","Kidder County","North Dakota","USA",3.5,-99.7506856,46.8766313
"97",2011,"October","Sargent County,North Dakota,USA","Sargent County","North Dakota","USA",2.3,-97.6152418,46.1089195
"98",2011,"October","Richland County,North Dakota,USA","Richland County","North Dakota","USA",2.9,-96.8958656,46.1546779
"99",2011,"October","Lamoure County,North Dakota,USA","Lamoure County","North Dakota","USA",2.2,-98.5457951,46.4284976
"100",2011,"October","Walsh County,North Dakota,USA","Walsh County","North Dakota","USA",3.7,-97.7528872,48.3777874
"101",2011,"October","Wells County,North Dakota,USA","Wells County","North Dakota","USA",3.3,-99.5751845,47.5217126
"102",2011,"October","Oliver County,North Dakota,USA","Oliver County","North Dakota","USA",4.2,-101.342985,47.1217918
"103",2011,"October","Grant County,North Dakota,USA","Grant County","North Dakota","USA",2.5,-101.5535564,46.3951108
"104",2011,"October","Grand Forks County,North Dakota,USA","Grand Forks County","North Dakota","USA",3,-97.3594525,48.0037819
"105",2011,"October","Hettinger County,North Dakota,USA","Hettinger County","North Dakota","USA",2.2,-102.4557007,46.3771987
"106",2011,"October","Pembina County,North Dakota,USA","Pembina County","North Dakota","USA",4.6,-97.4487964,48.7199939
"107",2011,"March","Renville County,North Dakota,USA","Renville County","North Dakota","USA",2.9,-101.6334298,48.8582263
"108",2011,"March","Williams County,North Dakota,USA","Williams County","North Dakota","USA",1.6,-103.2923954,48.432044
"109",2011,"March","Stutsman County,North Dakota,USA","Stutsman County","North Dakota","USA",4.8,-98.9909139,46.939184
"110",2011,"March","Eddy County,North Dakota,USA","Eddy County","North Dakota","USA",7,-98.8871816,47.6963964
"111",2011,"March","Slope County,North Dakota,USA","Slope County","North Dakota","USA",2.1,-103.5021012,46.4129398
"112",2011,"March","Emmons County,North Dakota,USA","Emmons County","North Dakota","USA",8.2,-100.2953039,46.2061318
"113",2011,"March","Traill County,North Dakota,USA","Traill County","North Dakota","USA",3.9,-97.1256368,47.4636775
"114",2011,"March","Griggs County,North Dakota,USA","Griggs County","North Dakota","USA",4,-98.2554295,47.3876664
"115",2011,"March","Morton County,North Dakota,USA","Morton County","North Dakota","USA",4.9,-101.1621736,46.6683872
"116",2011,"March","Towner County,North Dakota,USA","Towner County","North Dakota","USA",3.1,-99.2761104,48.7485974
"117",2011,"March","Dickey County,North Dakota,USA","Dickey County","North Dakota","USA",3.4,-98.4554399,46.1265285
"118",2011,"March","Ramsey County,North Dakota,USA","Ramsey County","North Dakota","USA",4.7,-98.7287191,48.3076017
"119",2011,"March","Adams County,North Dakota,USA","Adams County","North Dakota","USA",3.2,-102.5179098,46.0594591
"120",2011,"March","Bowman County,North Dakota,USA","Bowman County","North Dakota","USA",2.6,-103.556038,46.0945462
"121",2011,"March","Sioux County,North Dakota,USA","Sioux County","North Dakota","USA",5.7,-101.1175392,46.0512004
"122",2011,"March","Ward County,North Dakota,USA","Ward County","North Dakota","USA",3.8,-101.5805256,48.2147451
"123",2011,"March","McLean County,North Dakota,USA","McLean County","North Dakota","USA",6.1,-101.131122,47.6185079
"124",2011,"March","Burleigh County,North Dakota,USA","Burleigh County","North Dakota","USA",4,-100.5049676,47.0448552
"125",2011,"March","Steele County,North Dakota,USA","Steele County","North Dakota","USA",2.8,-97.688456,47.4272265
"126",2011,"March","Cavalier County,North Dakota,USA","Cavalier County","North Dakota","USA",3.7,-98.4781106,48.8103752
"127",2011,"March","Mountrail County,North Dakota,USA","Mountrail County","North Dakota","USA",2.7,-102.326433,48.2169859
"128",2011,"March","Bottineau County,North Dakota,USA","Bottineau County","North Dakota","USA",4.5,-100.7486336,48.7820733
"129",2011,"March","Ransom County,North Dakota,USA","Ransom County","North Dakota","USA",4.7,-97.6257919,46.4937656
"130",2011,"March","Logan County,North Dakota,USA","Logan County","North Dakota","USA",3.9,-99.5270202,46.5056729
"131",2011,"March","Mercer County,North Dakota,USA","Mercer County","North Dakota","USA",6.3,-101.8628783,47.385292
"132",2011,"March","Foster County,North Dakota,USA","Foster County","North Dakota","USA",4.3,-98.874618,47.4991972
"133",2011,"March","McHenry County,North Dakota,USA","McHenry County","North Dakota","USA",6.7,-100.7008406,48.3814671
"134",2011,"March","Cass County,North Dakota,USA","Cass County","North Dakota","USA",3.8,-97.1215579,47.071168
"135",2011,"March","Benson County,North Dakota,USA","Benson County","North Dakota","USA",7.8,-99.4648442,48.088634
"136",2011,"March","Nelson County,North Dakota,USA","Nelson County","North Dakota","USA",5.6,-98.1259898,47.9519514
"137",2011,"March","McKenzie County,North Dakota,USA","McKenzie County","North Dakota","USA",2.2,-103.4122495,47.7714179
"138",2011,"March","Pierce County,North Dakota,USA","Pierce County","North Dakota","USA",6.5,-100.0575335,48.0379438
"139",2011,"March","Billings County,North Dakota,USA","Billings County","North Dakota","USA",5,-103.3906121,47.0560305
"140",2011,"March","Golden Valley County,North Dakota,USA","Golden Valley County","North Dakota","USA",3.4,-103.7914154,47.0077031
"141",2011,"March","Divide County,North Dakota,USA","Divide County","North Dakota","USA",2,-103.582951,48.8056154
"142",2011,"March","Stark County,North Dakota,USA","Stark County","North Dakota","USA",2.6,-102.6554727,46.8250004
"143",2011,"March","Dunn County,North Dakota,USA","Dunn County","North Dakota","USA",2.8,-102.72602,47.2121625
"144",2011,"March","Rolette County,North Dakota,USA","Rolette County","North Dakota","USA",11.9,-99.8791166,48.6981517
"145",2011,"March","Burke County,North Dakota,USA","Burke County","North Dakota","USA",2.8,-102.4633691,48.7704377
"146",2011,"March","McIntosh County,North Dakota,USA","McIntosh County","North Dakota","USA",4.2,-99.376592,46.054323
"147",2011,"March","Barnes County,North Dakota,USA","Barnes County","North Dakota","USA",4.3,-98.1222338,46.926176
"148",2011,"March","Sheridan County,North Dakota,USA","Sheridan County","North Dakota","USA",5.2,-100.2844016,47.5391971
"149",2011,"March","Kidder County,North Dakota,USA","Kidder County","North Dakota","USA",7.1,-99.7506856,46.8766313
"150",2011,"March","Sargent County,North Dakota,USA","Sargent County","North Dakota","USA",3.9,-97.6152418,46.1089195
"151",2011,"March","Richland County,North Dakota,USA","Richland County","North Dakota","USA",4.4,-96.8958656,46.1546779
"152",2011,"March","Lamoure County,North Dakota,USA","Lamoure County","North Dakota","USA",3.6,-98.5457951,46.4284976
"153",2011,"March","Walsh County,North Dakota,USA","Walsh County","North Dakota","USA",5.6,-97.7528872,48.3777874
"154",2011,"March","Wells County,North Dakota,USA","Wells County","North Dakota","USA",5.9,-99.5751845,47.5217126
"155",2011,"March","Oliver County,North Dakota,USA","Oliver County","North Dakota","USA",6.1,-101.342985,47.1217918
"156",2011,"March","Grant County,North Dakota,USA","Grant County","North Dakota","USA",4.5,-101.5535564,46.3951108
"157",2011,"March","Grand Forks County,North Dakota,USA","Grand Forks County","North Dakota","USA",4.2,-97.3594525,48.0037819
"158",2011,"March","Hettinger County,North Dakota,USA","Hettinger County","North Dakota","USA",3.7,-102.4557007,46.3771987
"159",2011,"March","Pembina County,North Dakota,USA","Pembina County","North Dakota","USA",8.1,-97.4487964,48.7199939
"160",2011,"August","Renville County,North Dakota,USA","Renville County","North Dakota","USA",2.9,-101.6334298,48.8582263
"161",2011,"August","Williams County,North Dakota,USA","Williams County","North Dakota","USA",1.3,-103.2923954,48.432044
"162",2011,"August","Stutsman County,North Dakota,USA","Stutsman County","North Dakota","USA",3.5,-98.9909139,46.939184
"163",2011,"August","Eddy County,North Dakota,USA","Eddy County","North Dakota","USA",3.7,-98.8871816,47.6963964
"164",2011,"August","Slope County,North Dakota,USA","Slope County","North Dakota","USA",1.7,-103.5021012,46.4129398
"165",2011,"August","Emmons County,North Dakota,USA","Emmons County","North Dakota","USA",4.7,-100.2953039,46.2061318
"166",2011,"August","Traill County,North Dakota,USA","Traill County","North Dakota","USA",3.9,-97.1256368,47.4636775
"167",2011,"August","Griggs County,North Dakota,USA","Griggs County","North Dakota","USA",2.4,-98.2554295,47.3876664
"168",2011,"August","Morton County,North Dakota,USA","Morton County","North Dakota","USA",3.6,-101.1621736,46.6683872
"169",2011,"August","Towner County,North Dakota,USA","Towner County","North Dakota","USA",2.7,-99.2761104,48.7485974
"170",2011,"August","Dickey County,North Dakota,USA","Dickey County","North Dakota","USA",2.5,-98.4554399,46.1265285
"171",2011,"August","Ramsey County,North Dakota,USA","Ramsey County","North Dakota","USA",3.2,-98.7287191,48.3076017
"172",2011,"August","Adams County,North Dakota,USA","Adams County","North Dakota","USA",2.4,-102.5179098,46.0594591
"173",2011,"August","Bowman County,North Dakota,USA","Bowman County","North Dakota","USA",2,-103.556038,46.0945462
"174",2011,"August","Sioux County,North Dakota,USA","Sioux County","North Dakota","USA",5.9,-101.1175392,46.0512004
"175",2011,"August","Ward County,North Dakota,USA","Ward County","North Dakota","USA",3.2,-101.5805256,48.2147451
"176",2011,"August","McLean County,North Dakota,USA","McLean County","North Dakota","USA",4,-101.131122,47.6185079
"177",2011,"August","Burleigh County,North Dakota,USA","Burleigh County","North Dakota","USA",3,-100.5049676,47.0448552
"178",2011,"August","Steele County,North Dakota,USA","Steele County","North Dakota","USA",2.8,-97.688456,47.4272265
"179",2011,"August","Cavalier County,North Dakota,USA","Cavalier County","North Dakota","USA",2.6,-98.4781106,48.8103752
"180",2011,"August","Mountrail County,North Dakota,USA","Mountrail County","North Dakota","USA",1.9,-102.326433,48.2169859
"181",2011,"August","Bottineau County,North Dakota,USA","Bottineau County","North Dakota","USA",3.8,-100.7486336,48.7820733
"182",2011,"August","Ransom County,North Dakota,USA","Ransom County","North Dakota","USA",2.9,-97.6257919,46.4937656
"183",2011,"August","Logan County,North Dakota,USA","Logan County","North Dakota","USA",2.4,-99.5270202,46.5056729
"184",2011,"August","Mercer County,North Dakota,USA","Mercer County","North Dakota","USA",4.8,-101.8628783,47.385292
"185",2011,"August","Foster County,North Dakota,USA","Foster County","North Dakota","USA",2.6,-98.874618,47.4991972
"186",2011,"August","McHenry County,North Dakota,USA","McHenry County","North Dakota","USA",3.9,-100.7008406,48.3814671
"187",2011,"August","Cass County,North Dakota,USA","Cass County","North Dakota","USA",3.1,-97.1215579,47.071168
"188",2011,"August","Benson County,North Dakota,USA","Benson County","North Dakota","USA",4.9,-99.4648442,48.088634
"189",2011,"August","Nelson County,North Dakota,USA","Nelson County","North Dakota","USA",3.9,-98.1259898,47.9519514
"190",2011,"August","McKenzie County,North Dakota,USA","McKenzie County","North Dakota","USA",1.6,-103.4122495,47.7714179
"191",2011,"August","Pierce County,North Dakota,USA","Pierce County","North Dakota","USA",4.1,-100.0575335,48.0379438
"192",2011,"August","Billings County,North Dakota,USA","Billings County","North Dakota","USA",3.1,-103.3906121,47.0560305
"193",2011,"August","Golden Valley County,North Dakota,USA","Golden Valley County","North Dakota","USA",2.1,-103.7914154,47.0077031
"194",2011,"August","Divide County,North Dakota,USA","Divide County","North Dakota","USA",1.7,-103.582951,48.8056154
"195",2011,"August","Stark County,North Dakota,USA","Stark County","North Dakota","USA",2.1,-102.6554727,46.8250004
"196",2011,"August","Dunn County,North Dakota,USA","Dunn County","North Dakota","USA",1.7,-102.72602,47.2121625
"197",2011,"August","Rolette County,North Dakota,USA","Rolette County","North Dakota","USA",14.2,-99.8791166,48.6981517
"198",2011,"August","Burke County,North Dakota,USA","Burke County","North Dakota","USA",2.1,-102.4633691,48.7704377
"199",2011,"August","McIntosh County,North Dakota,USA","McIntosh County","North Dakota","USA",3.3,-99.376592,46.054323
"200",2011,"August","Barnes County,North Dakota,USA","Barnes County","North Dakota","USA",4.7,-98.1222338,46.926176
"201",2011,"August","Sheridan County,North Dakota,USA","Sheridan County","North Dakota","USA",3.5,-100.2844016,47.5391971
"202",2011,"August","Kidder County,North Dakota,USA","Kidder County","North Dakota","USA",4.4,-99.7506856,46.8766313
"203",2011,"August","Sargent County,North Dakota,USA","Sargent County","North Dakota","USA",2.6,-97.6152418,46.1089195
"204",2011,"August","Richland County,North Dakota,USA","Richland County","North Dakota","USA",3.6,-96.8958656,46.1546779
"205",2011,"August","Lamoure County,North Dakota,USA","Lamoure County","North Dakota","USA",2.7,-98.5457951,46.4284976
"206",2011,"August","Walsh County,North Dakota,USA","Walsh County","North Dakota","USA",5.5,-97.7528872,48.3777874
"207",2011,"August","Wells County,North Dakota,USA","Wells County","North Dakota","USA",3.5,-99.5751845,47.5217126
"208",2011,"August","Oliver County,North Dakota,USA","Oliver County","North Dakota","USA",6,-101.342985,47.1217918
"209",2011,"August","Grant County,North Dakota,USA","Grant County","North Dakota","USA",3,-101.5535564,46.3951108
"210",2011,"August","Grand Forks County,North Dakota,USA","Grand Forks County","North Dakota","USA",3.9,-97.3594525,48.0037819
"211",2011,"August","Hettinger County,North Dakota,USA","Hettinger County","North Dakota","USA",2.6,-102.4557007,46.3771987
"212",2011,"August","Pembina County,North Dakota,USA","Pembina County","North Dakota","USA",8.7,-97.4487964,48.7199939
"213",2011,"May","Renville County,North Dakota,USA","Renville County","North Dakota","USA",2.7,-101.6334298,48.8582263
"214",2011,"May","Williams County,North Dakota,USA","Williams County","North Dakota","USA",1.4,-103.2923954,48.432044
"215",2011,"May","Stutsman County,North Dakota,USA","Stutsman County","North Dakota","USA",3.4,-98.9909139,46.939184
"216",2011,"May","Eddy County,North Dakota,USA","Eddy County","North Dakota","USA",4.7,-98.8871816,47.6963964
"217",2011,"May","Slope County,North Dakota,USA","Slope County","North Dakota","USA",2,-103.5021012,46.4129398
"218",2011,"May","Emmons County,North Dakota,USA","Emmons County","North Dakota","USA",5.2,-100.2953039,46.2061318
"219",2011,"May","Traill County,North Dakota,USA","Traill County","North Dakota","USA",3.5,-97.1256368,47.4636775
"220",2011,"May","Griggs County,North Dakota,USA","Griggs County","North Dakota","USA",2.7,-98.2554295,47.3876664
"221",2011,"May","Morton County,North Dakota,USA","Morton County","North Dakota","USA",3.4,-101.1621736,46.6683872
"222",2011,"May","Towner County,North Dakota,USA","Towner County","North Dakota","USA",2.2,-99.2761104,48.7485974
"223",2011,"May","Dickey County,North Dakota,USA","Dickey County","North Dakota","USA",2.6,-98.4554399,46.1265285
"224",2011,"May","Ramsey County,North Dakota,USA","Ramsey County","North Dakota","USA",3.7,-98.7287191,48.3076017
"225",2011,"May","Adams County,North Dakota,USA","Adams County","North Dakota","USA",2.5,-102.5179098,46.0594591
"226",2011,"May","Bowman County,North Dakota,USA","Bowman County","North Dakota","USA",2,-103.556038,46.0945462
"227",2011,"May","Sioux County,North Dakota,USA","Sioux County","North Dakota","USA",4.7,-101.1175392,46.0512004
"228",2011,"May","Ward County,North Dakota,USA","Ward County","North Dakota","USA",2.9,-101.5805256,48.2147451
"229",2011,"May","McLean County,North Dakota,USA","McLean County","North Dakota","USA",3.9,-101.131122,47.6185079
"230",2011,"May","Burleigh County,North Dakota,USA","Burleigh County","North Dakota","USA",2.9,-100.5049676,47.0448552
"231",2011,"May","Steele County,North Dakota,USA","Steele County","North Dakota","USA",2.3,-97.688456,47.4272265
"232",2011,"May","Cavalier County,North Dakota,USA","Cavalier County","North Dakota","USA",2.7,-98.4781106,48.8103752
"233",2011,"May","Mountrail County,North Dakota,USA","Mountrail County","North Dakota","USA",2.2,-102.326433,48.2169859
"234",2011,"May","Bottineau County,North Dakota,USA","Bottineau County","North Dakota","USA",3.5,-100.7486336,48.7820733
"235",2011,"May","Ransom County,North Dakota,USA","Ransom County","North Dakota","USA",3.1,-97.6257919,46.4937656
"236",2011,"May","Logan County,North Dakota,USA","Logan County","North Dakota","USA",2.8,-99.5270202,46.5056729
"237",2011,"May","Mercer County,North Dakota,USA","Mercer County","North Dakota","USA",4,-101.8628783,47.385292
"238",2011,"May","Foster County,North Dakota,USA","Foster County","North Dakota","USA",2.8,-98.874618,47.4991972
"239",2011,"May","McHenry County,North Dakota,USA","McHenry County","North Dakota","USA",3.7,-100.7008406,48.3814671
"240",2011,"May","Cass County,North Dakota,USA","Cass County","North Dakota","USA",3,-97.1215579,47.071168
"241",2011,"May","Benson County,North Dakota,USA","Benson County","North Dakota","USA",5.5,-99.4648442,48.088634
"242",2011,"May","Nelson County,North Dakota,USA","Nelson County","North Dakota","USA",4.1,-98.1259898,47.9519514
"243",2011,"May","McKenzie County,North Dakota,USA","McKenzie County","North Dakota","USA",1.8,-103.4122495,47.7714179
"244",2011,"May","Pierce County,North Dakota,USA","Pierce County","North Dakota","USA",4.2,-100.0575335,48.0379438
"245",2011,"May","Billings County,North Dakota,USA","Billings County","North Dakota","USA",3.2,-103.3906121,47.0560305
"246",2011,"May","Golden Valley County,North Dakota,USA","Golden Valley County","North Dakota","USA",2.7,-103.7914154,47.0077031
"247",2011,"May","Divide County,North Dakota,USA","Divide County","North Dakota","USA",1.6,-103.582951,48.8056154
"248",2011,"May","Stark County,North Dakota,USA","Stark County","North Dakota","USA",2.1,-102.6554727,46.8250004
"249",2011,"May","Dunn County,North Dakota,USA","Dunn County","North Dakota","USA",2,-102.72602,47.2121625
"250",2011,"May","Rolette County,North Dakota,USA","Rolette County","North Dakota","USA",9.3,-99.8791166,48.6981517
"251",2011,"May","Burke County,North Dakota,USA","Burke County","North Dakota","USA",2.3,-102.4633691,48.7704377
"252",2011,"May","McIntosh County,North Dakota,USA","McIntosh County","North Dakota","USA",3.5,-99.376592,46.054323
